,user_id,recommendations
1370,1371,"[1029743, 1106523, 1038217, 1070820, 990797]"
1371,1372,"[1071342, 1106523, 937791, 1138443, 856772]"
1372,1373,"[6034857, 5585510, 13213310, 13213342, 1080853]"
1373,1374,"[944534, 6979089, 871611, 1106523, 9296804]"
1374,1375,"[900802, 962568, 1029743, 9655242, 1027691]"
1375,1376,"[16100266, 1029743, 1034176, 899624, 1126899]"
1376,1377,"[1103752, 1007269, 9803545, 871756, 929605]"
1377,1378,"[9653535, 5585510, 15596517, 10306691, 830097]"
1378,1379,"[962229, 867215, 15926886, 1029743, 1106523]"
1379,1380,"[1029743, 866871, 1070820, 899624, 1110142]"
1380,1381,"[1106523, 983584, 6979579, 1043590, 1039566]"
1381,1382,"[1029743, 1070820, 6534077, 6534480, 14077333]"
1382,1383,"[13190349, 10457121, 975633, 12987976, 999090]"
1383,1384,"[896369, 1051878, 5592931, 15924982, 1058997]"
1384,1385,"[1029743, 835243, 1068447, 15926887, 880895]"
1385,1386,"[1058779, 930917, 822407, 1058997, 913210]"
1386,1387,"[9297062, 9297574, 960791, 854133, 1121360]"
1387,1388,"[1042544, 1010190, 1022066, 963835, 5569230]"
1388,1389,"[7025114, 838637, 6463477, 1121694, 1012913]"
1389,1390,"[962229, 1029743, 1126899, 1038217, 867668]"
1390,1391,"[7410320, 962568, 1022152, 873627, 1029743]"
1391,1392,"[962568, 961021, 824073, 1029743, 1068715]"
1392,1393,"[956672, 8181451, 843171, 881853, 909249]"
1393,1394,"[1125601, 962229, 870559, 6034857, 1104343]"
1394,1395,"[1048462, 13672065, 933060, 1058997, 826597]"
1395,1396,"[1029743, 962568, 912280, 1038217, 14077333]"
1396,1397,"[918046, 970760, 1106523, 7410071, 1129610]"
1397,1398,"[1110572, 6979221, 5569230, 8090537, 1011300]"
1398,1399,"[6034857, 1053039, 875970, 867411, 1085604]"
1399,1400,"[1058997, 1126899, 1106523, 839419, 1029743]"
1400,1401,"[1044078, 1058997, 1105917, 1043663, 5587938]"
1401,1402,"[998373, 821083, 1029743, 12731299, 976199]"
1402,1403,"[951590, 1052294, 5569230, 5569471, 5568995]"
1403,1404,"[845193, 962229, 1093030, 912817, 1129610]"
1404,1405,"[1069506, 871563, 871756, 844179, 990797]"
1405,1406,"[1138443, 1029743, 940700, 9487553, 15717057]"
1406,1407,"[1127701, 6464166, 951590, 1029743, 13841744]"
1407,1408,"[856772, 1087605, 858302, 1113164, 821200]"
1408,1409,"[942565, 1076608, 1116050, 820347, 937928]"
1409,1410,"[1053690, 1029743, 1070702, 1106523, 1126899]"
1410,1411,"[854405, 5568378, 965766, 913210, 1042438]"
1411,1412,"[1029743, 1032512, 885290, 9487606, 8090537]"
1412,1413,"[1051323, 9396767, 12808385, 1029743, 858918]"
1413,1414,"[1029743, 1126899, 1106523, 1070820, 859075]"
1414,1415,"[9296581, 1107553, 1085604, 959985, 879755]"
1415,1416,"[962568, 827180, 8065410, 970030, 903325]"
1416,1417,"[10198378, 835243, 825343, 1106523, 1085604]"
1417,1418,"[990797, 981493, 1029743, 15926886, 1071277]"
1418,1419,"[1085604, 1019637, 10204440, 1114653, 1041796]"
1419,1420,"[1122547, 999779, 372396, 1122358, 832678]"
1420,1421,"[962229, 1053690, 1043751, 1029743, 873964]"
1421,1422,"[826385, 1056509, 1096036, 1133312, 1058997]"
1422,1423,"[927080, 13008334, 878445, 5981267, 5587656]"
1423,1424,"[1029743, 883932, 824073, 826144, 962568]"
1424,1425,"[1029743, 951590, 845193, 8090537, 8090532]"
1425,1426,"[1135681, 1029743, 827180, 1070820, 949294]"
1426,1427,"[921836, 1014802, 1058930, 960791, 1106523]"
1427,1428,"[1003188, 899624, 1050443, 1029743, 951590]"
1428,1429,"[919948, 926909, 1126899, 1058997, 1029743]"
1429,1430,"[905436, 1126899, 13115501, 1029743, 1106523]"
1430,1431,"[874112, 1013982, 1110572, 847374, 8014645]"
1431,1432,"[1058997, 827180, 967514, 830156, 951197]"
1432,1433,"[899624, 873627, 1121393, 15831255, 918368]"
1433,1434,"[1075368, 1053690, 6979128, 6979005, 951197]"
1434,1435,"[865456, 962229, 899624, 5592931, 1106523]"
1435,1436,"[1103317, 1110572, 970030, 1011300, 5569230]"
1436,1437,"[1085333, 828143, 893018, 1054216, 1031083]"
1437,1438,"[1028816, 1057102, 9884698, 13072766, 973916]"
1438,1439,"[1050851, 897306, 857503, 859075, 1016800]"
1439,1440,"[1106523, 1029624, 853998, 859075, 13008321]"
1440,1441,"[6034857, 956200, 1020962, 922651, 1111937]"
1441,1442,"[1029743, 1106523, 1126899, 1038217, 5592931]"
1442,1443,"[1130397, 835904, 959638, 906844, 972416]"
1443,1444,"[15778316, 1092303, 1015548, 1115576, 1074754]"
1444,1445,"[6034857, 6979415, 8090509, 962568, 1106523]"
1445,1446,"[954216, 6979427, 988697, 6391134, 13008334]"
1446,1447,"[869577, 958067, 1095068, 9836106, 1084331]"
1447,1448,"[1029743, 1106523, 1070820, 1126899, 43020]"
1448,1449,"[1029743, 1106523, 896369, 1058997, 1029624]"
1449,1450,"[6533765, 833351, 1096036, 1082172, 1096343]"
1450,1451,"[1070820, 896369, 1044078, 1106301, 1106523]"
1451,1452,"[1013928, 10457128, 9368289, 837495, 1138189]"
1452,1453,"[1110572, 1092588, 1138189, 827631, 1106523]"
1453,1454,"[1029743, 1069597, 903325, 900802, 1070214]"
1454,1455,"[5568378, 913210, 965766, 1042438, 962568]"
1455,1456,"[951590, 1029743, 1106523, 8090521, 1126899]"
1456,1457,"[835243, 1044078, 863447, 910673, 918335]"
1457,1458,"[873139, 1050038, 976199, 998373, 10285106]"
1458,1459,"[872137, 918046, 934948, 857130, 1127470]"
1459,1460,"[970119, 1058997, 857503, 15566731, 1060193]"
1460,1461,"[1029743, 1000753, 1106523, 1070702, 1105917]"
1461,1462,"[885290, 997423, 890695, 984511, 880427]"
1462,1463,"[7410016, 9707137, 8090560, 7410215, 7410290]"
1463,1464,"[1029743, 870547, 6034857, 958023, 862732]"
1464,1465,"[1117541, 921406, 8014645, 1050482, 1096099]"
1465,1466,"[871756, 1058997, 859075, 957951, 873203]"
1466,1467,"[859237, 1127624, 1085604, 935284, 15717068]"
1467,1468,"[951412, 1015785, 1029743, 880427, 15737492]"
1468,1469,"[1029743, 1106523, 1110572, 5592931, 1070820]"
1469,1470,"[1029743, 1063739, 934211, 1070820, 1109192]"
1470,1471,"[10284946, 913210, 10285106, 10285141, 1085604]"
1471,1472,"[1106523, 1029743, 1126899, 5568729, 1070820]"
1472,1473,"[1126899, 938118, 1061614, 988914, 1070820]"
1473,1474,"[1053690, 1084331, 1106523, 844179, 837751]"
1474,1475,"[865456, 1048257, 5568228, 963971, 1029743]"
1475,1476,"[1124290, 964462, 9677366, 8293343, 963365]"
1476,1477,"[1029743, 940947, 1125278, 999250, 823862]"
1477,1478,"[1024306, 951190, 1058779, 951590, 1085604]"
1478,1479,"[879755, 977374, 1029743, 1106523, 1127831]"
1479,1480,"[940726, 1070820, 1108168, 1049735, 1066893]"
1480,1481,"[951590, 870929, 837644, 1068719, 961554]"
1481,1482,"[821083, 5569230, 5569471, 5569845, 5568489]"
1482,1483,"[6533765, 5569230, 899624, 1106523, 962568]"
1483,1484,"[961554, 962568, 1058997, 1098844, 855138]"
1484,1485,"[13842214, 13842090, 1106523, 1056509, 1023958]"
1485,1486,"[1053690, 1106523, 5569098, 1070820, 1076842]"
1486,1487,"[940947, 5569230, 825882, 851676, 5570048]"
1487,1488,"[1029743, 979674, 1126899, 1053690, 5567502]"
1488,1489,"[1127624, 983584, 856252, 1029743, 1106523]"
1489,1490,"[9297062, 9297574, 874972, 863447, 848970]"
1490,1491,"[1106523, 951590, 1029743, 928749, 917381]"
1491,1492,"[962568, 1024306, 1038745, 1104343, 1003188]"
1492,1493,"[1053690, 1029743, 1106523, 1070820, 859010]"
1493,1494,"[1068719, 1096797, 938687, 998558, 1053176]"
1494,1495,"[1058930, 12731544, 1038745, 934639, 993638]"
1495,1496,"[951590, 962568, 965766, 961554, 913785]"
1496,1497,"[1028816, 845319, 849466, 1112238, 852856]"
1497,1498,"[1056509, 15831255, 6979634, 862725, 883202]"
1498,1499,"[14106445, 16053142, 908318, 1088147, 902167]"
1499,1500,"[1029743, 1126899, 1057102, 1070820, 1043590]"
1500,1501,"[1070820, 8019186, 885406, 1071939, 871061]"
1501,1502,"[13842089, 1138189, 1037332, 1013572, 9419524]"
1502,1503,"[1116050, 5585510, 852856, 9670915, 9653643]"
1503,1504,"[5568378, 913210, 965766, 1042438, 962568]"
1504,1505,"[1043920, 918046, 1053690, 997025, 1029743]"
1505,1506,"[12301100, 1044078, 977499, 1092149, 1013641]"
1506,1507,"[1097661, 13841744, 1069621, 899624, 1073150]"
1507,1508,"[1029743, 909894, 1058997, 921504, 1023958]"
1508,1509,"[1029743, 903800, 5572957, 1042438, 1096458]"
1509,1510,"[919153, 1093334, 6533765, 1051245, 1029743]"
1510,1511,"[1029743, 1106523, 7146026, 983584, 856772]"
1511,1512,"[965766, 1096036, 1106523, 1082172, 877447]"
1512,1513,"[1053690, 1029743, 897306, 1025468, 1027372]"
1513,1514,"[962568, 1126899, 972357, 995876, 823704]"
1514,1515,"[1038217, 14077333, 1034405, 14077330, 872177]"
1515,1516,"[5568378, 859075, 8090537, 1136257, 5569327]"
1516,1517,"[1070820, 951590, 848681, 1034619, 881154]"
1517,1518,"[883932, 1036347, 872137, 1070702, 13115647]"
1518,1519,"[1133210, 1043751, 1070820, 6034857, 1029743]"
1519,1520,"[15926844, 1029743, 13072944, 859075, 918335]"
1520,1521,"[1053690, 972037, 1058997, 883932, 5568228]"
1521,1522,"[1009449, 12757140, 859075, 12301109, 983795]"
1522,1523,"[1029743, 1106523, 859075, 1126899, 1136257]"
1523,1524,"[1114251, 1051691, 830973, 6034857, 1070820]"
1524,1525,"[1029743, 965766, 893018, 928049, 859075]"
1525,1526,"[7166723, 5591538, 842698, 1077555, 1019637]"
1526,1527,"[951590, 5569230, 12428017, 1029743, 1044078]"
1527,1528,"[1075368, 1006922, 1053690, 13842088, 5569230]"
1528,1529,"[1125837, 993466, 15452409, 13007357, 5569230]"
1529,1530,"[936830, 1065979, 848071, 1057102, 9526100]"
1530,1531,"[13416351, 13417846, 13417591, 13417590, 1000237]"
1531,1532,"[1113164, 962568, 5569471, 821083, 1031864]"
1532,1533,"[1127831, 1102959, 1029743, 1126899, 859075]"
1533,1534,"[851146, 1070820, 971983, 15926507, 1029743]"
1534,1535,"[1002787, 5568378, 1058930, 1106523, 5569230]"
1535,1536,"[1075368, 1029743, 6034857, 899201, 9911484]"
1536,1537,"[1029743, 1106523, 1028422, 1127470, 941856]"
1537,1538,"[951590, 13841744, 5568378, 1058997, 5569327]"
1538,1539,"[824193, 901557, 1056762, 715278, 1058779]"
1539,1540,"[10204440, 877175, 15926887, 7442008, 15926863]"
1540,1541,"[942166, 931579, 940947, 1029743, 1106523]"
1541,1542,"[821083, 942166, 822970, 1122732, 14077333]"
1542,1543,"[859075, 1043494, 1029743, 1096573, 10285141]"
1543,1544,"[10204440, 897125, 1102456, 9553288, 856252]"
1544,1545,"[1106523, 1029743, 1015694, 901067, 1045826]"
1545,1546,"[6533765, 1053489, 12132315, 951590, 899624]"
1546,1547,"[893501, 15827180, 9934800, 15686794, 967395]"
1547,1548,"[875392, 7433029, 1134483, 838186, 983584]"
1548,1549,"[1021133, 1043590, 1106523, 9575582, 1070820]"
1549,1550,"[922907, 9707137, 7410215, 845193, 7410016]"
1550,1551,"[5568378, 913210, 965766, 1042438, 962568]"
1551,1552,"[835616, 1059994, 1068719, 832678, 871756]"
1552,1553,"[1096036, 893018, 1058779, 965766, 871756]"
1553,1554,"[966005, 985893, 8090537, 8090521, 5566717]"
1554,1555,"[856687, 1053690, 9527424, 1126899, 1057256]"
1555,1556,"[13842088, 873887, 882477, 903513, 1082172]"
1556,1557,"[1106523, 1126899, 12263788, 883606, 951590]"
1557,1558,"[839438, 15716267, 908318, 7410021, 887342]"
1558,1559,"[1026945, 1075368, 5569230, 1053690, 1004436]"
1559,1560,"[1029743, 821025, 1096036, 844179, 1017838]"
1560,1561,"[965766, 1106523, 1029743, 930917, 822407]"
1561,1562,"[1029743, 827180, 1038217, 1058997, 1110142]"
1562,1563,"[1029743, 903325, 951412, 14050366, 1034176]"
1563,1564,"[1044078, 1028816, 1041796, 907631, 832678]"
1564,1565,"[1053690, 940947, 883932, 1041796, 859075]"
1565,1566,"[943940, 976199, 1118623, 1029743, 844179]"
1566,1567,"[965982, 1106523, 1068719, 937626, 1058997]"
1567,1568,"[882489, 1104343, 899624, 1022827, 930666]"
1568,1569,"[1000050, 12987975, 1130458, 1058997, 1029743]"
1569,1570,"[1112825, 1013615, 962568, 1070702, 859075]"
1570,1571,"[10285144, 1136719, 1062128, 864805, 1008596]"
1571,1572,"[15972905, 15926844, 9835509, 1019643, 1015785]"
1572,1573,"[1005274, 1003616, 1122358, 999104, 1019247]"
1573,1574,"[10198378, 878637, 825343, 977499, 1106523]"
1574,1575,"[900802, 903325, 1028816, 1029743, 947875]"
1575,1576,"[911162, 1029743, 1106523, 822407, 1135354]"
1576,1577,"[1029743, 888614, 1126899, 1003188, 997796]"
1577,1578,"[5563693, 1106523, 1038217, 961554, 873203]"
1578,1579,"[983584, 1029651, 856252, 1029743, 1106523]"
1579,1580,"[921836, 1106301, 934639, 1029743, 7410290]"
1580,1581,"[1066251, 1029743, 5592734, 912860, 1028715]"
1581,1582,"[961554, 857503, 7168890, 9268695, 15926507]"
1582,1583,"[1002130, 5592437, 869622, 13776889, 1019637]"
1583,1584,"[1029743, 1106523, 1134483, 957736, 913210]"
1584,1585,"[10182862, 13842090, 1126899, 14106445, 1029743]"
1585,1586,"[1135681, 7160763, 1028816, 1106523, 1015375]"
1586,1587,"[1100445, 898867, 1029743, 1085604, 879755]"
1587,1588,"[6034857, 6602697, 9859217, 9547021, 1126899]"
1588,1589,"[13115700, 1132343, 930917, 822407, 1038217]"
1589,1590,"[6534035, 6533608, 1028891, 944836, 1106523]"
1590,1591,"[1070820, 921836, 13512739, 1001827, 873627]"
1591,1592,"[1110764, 13213310, 6979526, 9884698, 5569845]"
1592,1593,"[898034, 869728, 976767, 1070820, 1082311]"
1593,1594,"[1131526, 6533765, 1106523, 848970, 5981074]"
1594,1595,"[1006555, 13381483, 930344, 909894, 947798]"
1595,1596,"[15972790, 1046816, 1028816, 15972905, 847207]"
1596,1597,"[907128, 983936, 1126899, 827683, 13417846]"
1597,1598,"[1120362, 1029743, 951590, 899624, 1058997]"
1598,1599,"[1068719, 1043590, 951590, 842423, 1034686]"
1599,1600,"[1029743, 1106523, 1112905, 1061334, 1136755]"
1600,1601,"[961554, 1029743, 1106523, 897125, 1003188]"
1601,1602,"[1070820, 887393, 1006483, 1044259, 852360]"
1602,1603,"[908318, 1051323, 7409918, 7410342, 7410013]"
1603,1604,"[832678, 1051211, 856772, 1134522, 7167847]"
1604,1605,"[1075827, 929726, 8090521, 8090537, 962568]"
1605,1606,"[972143, 1041796, 934676, 1000753, 956486]"
1606,1607,"[10344585, 8090521, 5569230, 5569471, 13511457]"
1607,1608,"[863447, 962568, 1058997, 1029743, 1039287]"
1608,1609,"[951590, 1055737, 6632283, 1029743, 1096036]"
1609,1610,"[1106523, 1029743, 1054262, 1126899, 1122568]"
1610,1611,"[934639, 1029743, 1126899, 970160, 910473]"
1611,1612,"[7025106, 7025114, 1070820, 7409548, 1044078]"
1612,1613,"[951590, 912137, 13006898, 1029743, 1106523]"
1613,1614,"[1116050, 1097280, 6773232, 963517, 1060831]"
1614,1615,"[828867, 1082212, 1106523, 993638, 843898]"
1615,1616,"[962229, 15926886, 856252, 953677, 900418]"
1616,1617,"[1068719, 893018, 13841744, 844179, 913785]"
1617,1618,"[1138443, 887393, 9858936, 903325, 1027372]"
1618,1619,"[1117514, 1075368, 1062340, 970160, 1116741]"
1619,1620,"[835243, 1110572, 1106523, 9245106, 1029743]"
1620,1621,"[1106523, 9297062, 856060, 6979218, 1058997]"
1621,1622,"[1006342, 1091901, 823098, 8205418, 1070820]"
1622,1623,"[6533765, 1044078, 1068719, 1106523, 1127831]"
1623,1624,"[5569230, 1051884, 937566, 997309, 8090521]"
1624,1625,"[923967, 963228, 1106523, 961554, 929309]"
1625,1626,"[8090537, 5569230, 8090521, 5569471, 5569845]"
1626,1627,"[6533765, 868275, 861184, 1029743, 1011300]"
1627,1628,"[5568378, 913210, 965766, 1042438, 962568]"
1628,1629,"[899624, 5592931, 942525, 1134522, 1029743]"
1629,1630,"[865026, 1135834, 1107760, 1068719, 961554]"
1630,1631,"[967461, 1035676, 9337581, 1029743, 1106523]"
1631,1632,"[1029743, 916993, 1070820, 8090440, 1037332]"
1632,1633,"[951590, 13008334, 1064213, 1029743, 1106523]"
1633,1634,"[15596202, 944836, 1070820, 6423751, 1102416]"
1634,1635,"[1029743, 1106523, 957951, 1085604, 879755]"
1635,1636,"[962568, 870547, 972931, 1106523, 1029743]"
1636,1637,"[15926927, 987562, 920002, 12349795, 940766]"
1637,1638,"[850058, 1058997, 970119, 1096036, 877447]"
1638,1639,"[1106523, 7409845, 827683, 1096036, 5568378]"
1639,1640,"[1075368, 12301100, 1074868, 1070820, 1026162]"
1640,1641,"[1126899, 1058997, 824073, 1084310, 1125530]"
1641,1642,"[1029743, 1106523, 1070820, 833866, 867138]"
1642,1643,"[856060, 6979753, 1038462, 1029743, 905809]"
1643,1644,"[961554, 1071939, 15926886, 15926844, 990797]"
1644,1645,"[1127831, 6034857, 859010, 951412, 962568]"
1645,1646,"[1029743, 913210, 821134, 859075, 872137]"
1646,1647,"[1034405, 990130, 1058779, 7409618, 1131602]"
1647,1648,"[1106523, 1028816, 983584, 1071408, 15972074]"
1648,1649,"[5578547, 929726, 1106523, 880427, 824305]"
1649,1650,"[6034857, 962568, 944137, 991575, 845715]"
1650,1651,"[900802, 927981, 1135822, 1131892, 15926844]"
1651,1652,"[1138189, 1085604, 5568721, 879755, 831937]"
1652,1653,"[1055572, 870843, 15926886, 1029743, 1106523]"
1653,1654,"[898068, 1002178, 1009449, 961554, 13158820]"
1654,1655,"[821083, 1029743, 856252, 859075, 844179]"
1655,1656,"[1106523, 859075, 1103513, 1120559, 873964]"
1656,1657,"[1053690, 1106523, 6533765, 893501, 1006649]"
1657,1658,"[885290, 984715, 15972790, 7467039, 1123536]"
1658,1659,"[10457471, 6034857, 1029743, 961554, 859075]"
1659,1660,"[998373, 1040700, 1007510, 889551, 953104]"
1660,1661,"[6039687, 903800, 1028816, 1056762, 976199]"
1661,1662,"[1126899, 1104349, 1044472, 6034991, 1029743]"
1662,1663,"[13189983, 1092118, 15629888, 9553042, 934427]"
1663,1664,"[1048208, 13213552, 926680, 952972, 1029743]"
1664,1665,"[1040222, 1037631, 1043590, 6034857, 5569327]"
1665,1666,"[889649, 962229, 1048462, 1051394, 852014]"
1666,1667,"[1027569, 1085604, 1022097, 890695, 852856]"
1667,1668,"[896369, 1090204, 835098, 1068719, 5592931]"
1668,1669,"[15831255, 857503, 1070820, 1126899, 957164]"
1669,1670,"[922753, 14077333, 980657, 1023958, 1122358]"
1670,1671,"[1126899, 1070820, 961554, 985893, 832678]"
1671,1672,"[1043590, 1127624, 5592931, 1029743, 12386080]"
1672,1673,"[1053690, 893018, 1029743, 908318, 1058997]"
1673,1674,"[844179, 1058997, 1050851, 12301109, 1058779]"
1674,1675,"[42721, 117847, 855718, 70764, 8240821]"
1675,1676,"[1026258, 888586, 903325, 1028816, 942778]"
1676,1677,"[6534035, 6534480, 862318, 1029743, 1044078]"
1677,1678,"[934639, 1106064, 839243, 854900, 888104]"
1678,1679,"[940947, 1122358, 1085604, 879755, 1058997]"
1679,1680,"[1058997, 13416351, 6463775, 1126899, 863885]"
1680,1681,"[1029743, 982755, 901776, 1009187, 1126899]"
1681,1682,"[1029743, 15831567, 950384, 909130, 1122358]"
1682,1683,"[15926844, 5574377, 976199, 10285144, 5569845]"
1683,1684,"[1029743, 1106523, 951590, 1053690, 1042544]"
1684,1685,"[1005274, 1029743, 8293447, 15972565, 15972790]"
1685,1686,"[8359154, 6919433, 909472, 990797, 1058997]"
1686,1687,"[994685, 872137, 957938, 961554, 1100972]"
1687,1688,"[1053690, 1106523, 8357613, 995876, 1126899]"
1688,1689,"[1013259, 1054654, 866548, 1038217, 1004436]"
1689,1690,"[951590, 1068719, 9835223, 832678, 885697]"
1690,1691,"[874563, 962568, 1056509, 1077555, 1066893]"
1691,1692,"[1038217, 821083, 1099316, 1044078, 850058]"
1692,1693,"[1126899, 1004555, 1028816, 899624, 978155]"
1693,1694,"[951590, 6533765, 835098, 15926887, 1029743]"
1694,1695,"[12692328, 1134483, 13115700, 1135460, 1048237]"
1695,1696,"[6979806, 1082212, 7025106, 7025114, 5565664]"
1696,1697,"[1044078, 957839, 1029743, 993838, 6979753]"
1697,1698,"[8019716, 1094308, 871611, 5585510, 870547]"
1698,1699,"[993638, 830203, 897083, 1089066, 5569471]"
1699,1700,"[1100856, 12301100, 1043590, 956486, 1096728]"
1700,1701,"[15717046, 962568, 5569230, 15716445, 970119]"
1701,1702,"[962229, 899624, 1135195, 1104056, 1060005]"
1702,1703,"[1106523, 1098435, 1002787, 842423, 977499]"
1703,1704,"[17104857, 897306, 10285141, 10285243, 5592931]"
1704,1705,"[13842214, 13842090, 962568, 827180, 1110142]"
1705,1706,"[965766, 962568, 961554, 921744, 903325]"
1706,1707,"[13842090, 13842214, 12263626, 15596933, 9881593]"
1707,1708,"[924610, 6534480, 1029743, 832678, 1038217]"
1708,1709,"[1084968, 1058997, 1015109, 987724, 873203]"
1709,1710,"[952568, 1126899, 820301, 1106523, 844179]"
1710,1711,"[839419, 6034857, 844179, 874972, 930917]"
1711,1712,"[1071757, 827671, 1102456, 848029, 1101567]"
1712,1713,"[893362, 1060312, 903602, 1032703, 12648967]"
1713,1714,"[903325, 13841744, 8090521, 8090537, 951590]"
1714,1715,"[1093571, 951412, 1000237, 859427, 1041796]"
1715,1716,"[5592931, 1137344, 952698, 1085604, 879755]"
1716,1717,"[962568, 1029743, 1106523, 900802, 1064945]"
1717,1718,"[12171414, 1029743, 961554, 1070820, 1050851]"
1718,1719,"[1106523, 1103105, 907631, 1043494, 1126899]"
1719,1720,"[913210, 951590, 834117, 1070820, 909894]"
1720,1721,"[878445, 12524174, 1093603, 9296804, 945652]"
1721,1722,"[853998, 984575, 897953, 823098, 1087754]"
1722,1723,"[870559, 876626, 6396244, 13776765, 1029743]"
1723,1724,"[1106523, 1126899, 825313, 976199, 1058997]"
1724,1725,"[961554, 903325, 1051468, 951412, 1019643]"
1725,1726,"[927560, 1059401, 1044487, 963835, 824305]"
1726,1727,"[5568378, 913210, 965766, 1042438, 962568]"
1727,1728,"[9296919, 5572220, 1034838, 976047, 965766]"
1728,1729,"[895241, 872137, 9527174, 1092303, 9527293]"
1729,1730,"[998558, 6533765, 1108168, 1112754, 5591939]"
1730,1731,"[1106523, 1053690, 954363, 1056509, 896974]"
1731,1732,"[1029743, 963011, 833724, 913785, 987724]"
1732,1733,"[6904613, 6904467, 862010, 1025611, 894439]"
1733,1734,"[849098, 929751, 904422, 977166, 7167853]"
1734,1735,"[859426, 1044078, 951590, 925112, 1134522]"
1735,1736,"[1053690, 1058997, 8090537, 5569230, 1082212]"
1736,1737,"[961554, 962568, 1018963, 1105623, 1096343]"
1737,1738,"[957063, 922847, 1118033, 950030, 962671]"
1738,1739,"[1048462, 962229, 1106523, 1053690, 1134522]"
1739,1740,"[1075368, 854754, 1074333, 1002771, 877447]"
1740,1741,"[1106523, 1053690, 15926886, 15926844, 893501]"
1741,1742,"[7443013, 1019637, 864335, 1114653, 1074040]"
1742,1743,"[7467026, 934676, 990797, 962568, 1002558]"
1743,1744,"[916758, 1106523, 847980, 1029743, 1019247]"
1744,1745,"[1085333, 988697, 983584, 1106523, 1029743]"
1745,1746,"[1051323, 1053690, 951590, 1034405, 1126884]"
1746,1747,"[900802, 903325, 962568, 15741787, 1096099]"
1747,1748,"[1106523, 947798, 1028995, 1126899, 5572738]"
1748,1749,"[1042571, 1009719, 934399, 1131488, 1126899]"
1749,1750,"[9368273, 990797, 920109, 897125, 1126899]"
1750,1751,"[1082990, 1053690, 1029743, 1070820, 831509]"
1751,1752,"[865456, 951590, 912137, 5592931, 1029743]"
1752,1753,"[1085604, 879755, 5572828, 1073150, 905120]"
1753,1754,"[1029743, 6533765, 962229, 5585510, 1094562]"
1754,1755,"[12648296, 1071939, 1110764, 5569327, 885023]"
1755,1756,"[962568, 1106523, 1070820, 1041796, 5569230]"
1756,1757,"[1058997, 1029743, 1126899, 1106523, 961554]"
1757,1758,"[917482, 1115553, 15926844, 1126899, 1056509]"
1758,1759,"[1126899, 1058997, 888111, 1044078, 1106523]"
1759,1760,"[906838, 1057011, 1029743, 1106523, 1070820]"
1760,1761,"[12263364, 843656, 1104604, 878285, 892503]"
1761,1762,"[983584, 976199, 939546, 1029743, 1106523]"
1762,1763,"[1037840, 857902, 917786, 1106523, 882830]"
1763,1764,"[1075368, 1075796, 972665, 1126899, 1029743]"
1764,1765,"[1016709, 1029743, 8019186, 1043494, 7168026]"
1765,1766,"[832207, 951590, 928123, 859075, 1031864]"
1766,1767,"[1053690, 1000753, 1106523, 963971, 8090532]"
1767,1768,"[899624, 5587938, 1038217, 977545, 1105623]"
1768,1769,"[5563693, 1127495, 872137, 13945244, 12524174]"
1769,1770,"[960791, 1029743, 880150, 13417501, 15452241]"
1770,1771,"[1119150, 1006586, 890490, 895163, 1092303]"
1771,1772,"[832678, 924667, 896862, 909894, 860975]"
1772,1773,"[1056509, 997272, 938300, 6464166, 948086]"
1773,1774,"[889509, 907647, 1076374, 5566963, 893018]"
1774,1775,"[1126899, 964133, 1058997, 856942, 1029743]"
1775,1776,"[1058997, 1029743, 898212, 1117514, 1106523]"
1776,1777,"[1029743, 916993, 857503, 896085, 5569230]"
1777,1778,"[1029743, 962229, 9245106, 1058997, 953180]"
1778,1779,"[1070820, 963835, 963365, 962568, 1029743]"
1779,1780,"[977508, 1029743, 1106523, 1128016, 1096458]"
1780,1781,"[862930, 1028816, 972191, 935578, 1070820]"
1781,1782,"[1072523, 1030961, 965693, 1081919, 821890]"
1782,1783,"[9835509, 1029743, 1114883, 12384779, 5569374]"
1783,1784,"[998119, 992984, 962568, 917406, 6513604]"
1784,1785,"[993466, 1058997, 1126899, 985579, 1121384]"
1785,1786,"[10285144, 13512017, 1029743, 5568378, 1086795]"
1786,1787,"[1043590, 5592931, 1058779, 6979427, 859075]"
1787,1788,"[957080, 837270, 823775, 1029743, 15452904]"
1788,1789,"[1027569, 1044078, 859075, 852856, 1022097]"
1789,1790,"[6979594, 13213567, 9483753, 951590, 1093113]"
1790,1791,"[14106445, 910673, 854607, 1059922, 883940]"
1791,1792,"[1075368, 880888, 906917, 1106523, 896974]"
1792,1793,"[7147475, 1106523, 1029743, 8119000, 820122]"
1793,1794,"[1106523, 903325, 1102416, 842140, 5569845]"
1794,1795,"[1085604, 1070820, 1008032, 15927622, 1029743]"
1795,1796,"[1029743, 1106523, 1013578, 951590, 1134522]"
1796,1797,"[1031087, 829621, 1112825, 867016, 9835509]"
1797,1798,"[1093571, 1002178, 1029743, 970605, 859075]"
1798,1799,"[848071, 1054957, 981521, 9926758, 835098]"
1799,1800,"[7025094, 906658, 1029743, 9297151, 1126899]"
1800,1801,"[1116635, 913490, 13910296, 854900, 879755]"
1801,1802,"[9707010, 6533394, 1101653, 1048068, 828867]"
1802,1803,"[826690, 939860, 951590, 6979579, 5569327]"
1803,1804,"[1029743, 937626, 10204660, 852856, 1096635]"
1804,1805,"[913210, 1097398, 1015539, 879607, 1079654]"
